1718176320000,3515.52,3519.24,3515.51,3519.24,305.885
1718176380000,3519.24,3519.57,3518.47,3519.28,336.659
1718176440000,3519.28,3519.63,3518.67,3518.67,502.047
1718176500000,3518.68,3518.98,3516.93,3517.71,512.588
1718176560000,3517.71,3519.13,3517.47,3518.62,371.646
1718176620000,3518.62,3520.8,3518.32,3520.8,365.069
1718176680000,3520.79,3523,3520.42,3522.25,1272.846
1718176740000,3522.25,3522.26,3521.1,3521.11,222.437
1718176800000,3521.1,3525.12,3521.1,3524.01,2411.425
1718176860000,3524.01,3527.01,3523.88,3525.74,1871.755
1718176920000,3525.73,3525.73,3524.04,3525.3,645.411
1718176980000,3525.3,3525.86,3524.06,3524.5,433.841
1718177040000,3524.51,3524.51,3523,3523.16,509.92
1718177100000,3523.17,3523.34,3522.3,3522.32,333.33
1718177160000,3522.32,3522.32,3521.58,3521.59,213.051
1718177220000,3521.59,3522.24,3520.98,3521.92,452.519
1718177280000,3521.91,3522.23,3521.82,3521.88,509.292
1718177340000,3521.88,3523.99,3521.74,3523.99,678.932
1718177400000,3523.99,3524.11,3521.02,3521.74,697.295
1718177460000,3521.74,3521.95,3520.11,3520.11,318.551
1718177520000,3520.12,3523.86,3520.11,3523.48,434.815
1718177580000,3523.47,3523.47,3522.84,3523.42,398.201
1718177640000,3523.43,3523.43,3522.18,3522.19,551.478
1718177700000,3522.18,3522.18,3520.26,3520.27,377.21
1718177760000,3520.28,3521.64,3520.08,3521.52,321.184
1718177820000,3521.52,3521.53,3520.94,3521.52,157.775
1718177880000,3521.53,3521.53,3520.26,3520.47,532.48
1718177940000,3520.47,3520.72,3519.68,3520.33,316.048
1718178000000,3520.33,3520.9,3519.65,3520.67,470.703
1718178060000,3520.66,3521.37,3520.45,3520.8,210.492
1718178120000,3520.8,3521.64,3520.79,3521.14,328.675
1718178180000,3521.15,3521.15,3520.56,3520.57,147.56
1718178240000,3520.57,3521.81,3520.56,3521.48,262.973
1718178300000,3521.48,3521.6,3518.73,3518.78,941.364
1718178360000,3518.78,3519.69,3518.6,3519.2,651.637
1718178420000,3519.21,3520.26,3519.09,3519.09,538.152
1718178480000,3519.1,3519.28,3518.75,3518.75,237.751
1718178540000,3518.76,3518.76,3518.16,3518.46,207.486
1718178600000,3518.47,3522.93,3518.47,3522.93,429.531
1718178660000,3522.93,3524.6,3522.38,3524.25,629.96
1718178720000,3524.26,3525.39,3523.53,3525.22,1488.313
1718178780000,3525.23,3525.23,3524.46,3524.58,290.69
1718178840000,3524.58,3525.39,3524.58,3524.59,347.293
1718178900000,3524.6,3525.1,3524.59,3524.67,249.902
1718178960000,3524.67,3525.48,3524.67,3525.48,267.718
1718179020000,3525.48,3526.88,3525.3,3526.87,811.889
1718179080000,3526.87,3528,3526.64,3527.55,780.891
1718179140000,3527.54,3528,3526.73,3526.99,859.238
1718179200000,3527,3528,3526.6,3527.6,1230.278
1718179260000,3527.6,3527.77,3525.5,3525.63,837.601
1718179320000,3525.63,3525.82,3524.76,3525.15,696.911
1718179380000,3525.15,3525.35,3523.87,3525.05,750.272
1718179440000,3525.05,3526,3525.04,3526,340.464
1718179500000,3526,3527.77,3525.99,3527.5,590.366
1718179560000,3527.49,3527.5,3525.16,3525.16,794.572
1718179620000,3525.17,3527.09,3525.16,3527.09,692.154
1718179680000,3527.08,3527.32,3526.12,3527.32,259.556
1718179740000,3527.32,3528.62,3527.31,3527.99,1062.85
1718179800000,3527.98,3530.34,3527.98,3529.91,1735.786
1718179860000,3529.91,3529.91,3528.11,3528.36,370.708
1718179920000,3528.35,3530,3527.4,3530,952.505
1718179980000,3529.99,3532.19,3529.99,3531.26,1431.232
1718180040000,3531.25,3531.25,3530,3530.64,704.857
1718180100000,3530.64,3530.72,3527.84,3527.84,1115.092
1718180160000,3527.85,3528.85,3526,3526.33,1250.747
1718180220000,3526.32,3526.68,3523.8,3524.81,1073.577
1718180280000,3524.8,3525.6,3524.8,3525.47,717.231
1718180340000,3525.46,3526.76,3525.46,3526.51,253.99
1718180400000,3526.5,3527.48,3526.37,3527.46,332.727
1718180460000,3527.45,3527.46,3524.35,3524.84,691.27
1718180520000,3524.84,3525.22,3523.85,3524.02,685.468
1718180580000,3524.02,3524.02,3522.16,3523.24,1134.683
1718180640000,3523.27,3525.22,3523.27,3524.38,383.687
1718180700000,3524.37,3524.82,3524.13,3524.66,375.502
1718180760000,3524.65,3526.48,3524.65,3525.54,551.267
1718180820000,3525.55,3525.55,3522.8,3523.14,483.039
1718180880000,3523.15,3523.57,3522.26,3522.27,239.992
1718180940000,3522.26,3523,3521.83,3522.23,633.735
1718181000000,3522.23,3525.08,3522.23,3525.08,547.402
1718181060000,3525.08,3525.17,3524.32,3525.17,236.28
1718181120000,3525.17,3525.47,3523.97,3524.51,456.708
1718181180000,3524.52,3524.76,3524.28,3524.45,151.197
1718181240000,3524.45,3524.9,3524.29,3524.9,173.652
1718181300000,3524.9,3525.27,3524,3525.27,342.795
1718181360000,3525.26,3527.26,3525.26,3526.6,298.931
1718181420000,3526.59,3526.6,3525.17,3525.64,194.13
1718181480000,3525.65,3526.02,3524.31,3524.32,268.221
1718181540000,3524.32,3524.99,3524.31,3524.4,243.642
1718181600000,3524.39,3524.39,3522.2,3523.98,421.336
1718181660000,3523.81,3523.82,3523.08,3523.39,201.476
1718181720000,3523.39,3524.82,3523.39,3524.28,263.581
1718181780000,3524.27,3525,3524.27,3525,318.851
1718181840000,3525,3526.2,3524.39,3525.01,447.641
1718181900000,3525.01,3525.16,3524.22,3525.15,264.159
1718181960000,3525.17,3525.17,3522.15,3522.35,768.058
1718182020000,3522.35,3523.89,3522.35,3523.89,259.042
1718182080000,3523.88,3523.89,3522.89,3522.9,302.494
1718182140000,3522.9,3522.97,3522.12,3522.96,441.349
1718182200000,3522.97,3522.97,3522,3522.05,885
1718182260000,3522.05,3522.64,3522,3522.01,950.565
1718182320000,3522.01,3522.01,3520.8,3520.8,990.569
1718182380000,3520.81,3521.14,3520.75,3520.91,316.895
1718182440000,3520.91,3521.8,3520.9,3521.13,236.101
1718182500000,3521.13,3522.22,3521.12,3522.18,461.638
1718182560000,3522.18,3522.31,3521.55,3521.56,278.387
1718182620000,3521.56,3521.56,3520.8,3521.49,520.619
1718182680000,3521.49,3521.49,3520.57,3520.58,566.1
1718182740000,3520.58,3520.61,3520,3520.6,1617.792
1718182800000,3520.61,3520.99,3519.07,3520.41,1756.887
1718182860000,3520.41,3520.72,3519.32,3519.36,361.315
1718182920000,3519.36,3519.81,3517.27,3518.41,1659.801
1718182980000,3518.41,3520.33,3518.41,3519.32,659.432
1718183040000,3519.31,3519.32,3517.51,3517.95,334.203
1718183100000,3517.95,3519.85,3517.88,3519.33,605.492
1718183160000,3519.32,3520.79,3519.32,3520.79,233.399
1718183220000,3520.78,3520.79,3520.53,3520.74,426.248
1718183280000,3520.74,3522.51,3520.51,3521.04,918.587
1718183340000,3521.03,3521.55,3520.51,3521.16,390.243
1718183400000,3521.16,3522,3521.16,3521.94,424.719
1718183460000,3521.94,3523,3521.94,3522.99,1216.79
1718183520000,3523,3524.35,3523,3523.2,1151.862
1718183580000,3523.21,3523.8,3523.2,3523.51,355.324
1718183640000,3523.51,3524.2,3523.5,3523.72,167.326
1718183700000,3523.73,3523.73,3521.79,3522.55,465.507
1718183760000,3522.55,3522.55,3521.05,3521.05,418.031
1718183820000,3521.06,3521.06,3519.12,3519.13,725.591
1718183880000,3519.13,3519.93,3519,3519.92,521.775
1718183940000,3519.93,3520.83,3519.92,3520.42,266.969
1718184000000,3520.43,3520.43,3518.52,3518.91,680.519
1718184060000,3518.91,3519.67,3518.91,3519.52,354.775
1718184120000,3519.53,3519.92,3519.16,3519.6,361.978
1718184180000,3519.6,3519.78,3519.19,3519.28,226.492
1718184240000,3519.29,3519.87,3518.65,3518.66,463.161
1718184300000,3518.66,3518.81,3518.65,3518.81,168.87
1718184360000,3518.8,3518.81,3518.59,3518.72,218.309
1718184420000,3518.71,3518.71,3518.59,3518.59,157.566
1718184480000,3518.6,3519.6,3518.6,3519.12,315.786
1718184540000,3519.12,3519.65,3519.01,3519.02,269.811
1718184600000,3519.01,3519.02,3516.7,3517.15,890.808
1718184660000,3517.15,3518,3516.74,3518,297.549
1718184720000,3517.99,3518.92,3517.66,3518.92,231.576
1718184780000,3518.92,3520.48,3518.91,3519.92,360.317
1718184840000,3519.92,3520.79,3519.72,3520.19,722.214
1718184900000,3520.19,3520.19,3519.56,3520.18,238.981
1718184960000,3520.18,3520.9,3519.95,3520.9,316.054
1718185020000,3520.9,3522,3520.89,3522,252.071
1718185080000,3522,3524.35,3521.99,3524.35,655.866
1718185140000,3524.34,3524.75,3523.59,3524,631.488
1718185200000,3524,3525.6,3524,3525.21,1041.989
1718185260000,3525.21,3525.55,3524.84,3525.37,474.497
1718185320000,3525.38,3525.6,3524.3,3524.33,419.452
1718185380000,3524.34,3525.9,3524.34,3525.78,393.529
1718185440000,3525.78,3525.79,3525.41,3525.41,110.777
1718185500000,3525.42,3525.42,3523.15,3524.19,675.667
1718185560000,3524.19,3524.81,3523.55,3523.61,288.702
1718185620000,3523.62,3524.6,3523.61,3524.23,129.74
1718185680000,3524.22,3524.72,3524.07,3524.58,206.901
1718185740000,3524.57,3526.33,3524.57,3526.33,394.334
1718185800000,3526.35,3527.92,3526.35,3527.92,365.167
1718185860000,3527.91,3529.36,3527.63,3527.8,840.335
1718185920000,3527.8,3528.89,3527.44,3528.52,944.587
1718185980000,3528.51,3528.89,3528.14,3528.78,933.131
1718186040000,3528.78,3533.47,3528.39,3532.35,4205.459
1718186100000,3532.35,3541,3532.06,3538.83,17200.008
1718186160000,3538.84,3543.48,3538.41,3539.96,8664.656
1718186220000,3539.96,3541.49,3538.45,3541.16,3437.329
1718186280000,3541.16,3541.51,3540.6,3541.23,1732.379
1718186340000,3541.22,3541.22,3539.08,3539.09,1106.573
1718186400000,3539.09,3541.83,3539.08,3541.59,1796.744
1718186460000,3541.58,3548.41,3541.58,3547.22,7634.869
1718186520000,3547.21,3553.56,3546.49,3551.75,10992.495
1718186580000,3551.75,3555,3550,3554.81,6927.762
1718186640000,3554.8,3556.5,3551.75,3553.07,9139.757
1718186700000,3553.07,3553.35,3551.53,3552.55,3621.457
1718186760000,3552.55,3554.71,3552.39,3554.55,1811.394
1718186820000,3554.55,3560,3554.55,3559.99,5833.285
1718186880000,3559.99,3560,3556.66,3556.77,3375.572
1718186940000,3556.77,3564.54,3556.4,3564.05,7695.836
